"2101150",Розвиток озброєння та військової техніки Збройних Сил України,556816300,,,,556816300,6500000,700000,,,5800000,"563,316,300.00"
"2101190",Будівництво (придбання) житла для військовослужбовців Збройних Сил України,,,,,,453202500,,,,453202500,"453,202,500.00"
"2101210","Утилізація боєприпасів та рідинних компонентів ракетного палива, забезпечення живучості та вибухопожежобезпеки арсеналів, баз і складів Збройних Сил України",95251300,5706500,,,89544800,52560700,5932500,,,46628200,"147,812,000.00"
"2200000",Міністерство освіти і науки України,17433828600,16453686200,942342400,189462600,980142400,8198213400,7287859300,59802300,21631400,910354100,"25,632,042,000.00"
"2201000",Апарат Міністерства освіти і науки України,17229277700,16410748000,925439300,188290600,818529700,8194091400,7287583300,59667300,21626400,906508100,"25,423,369,100.00"
"2201010",Загальне керівництво та управління у сфері освіти і науки,28980800,28980800,18597600,1524400,,,,,,,"28,980,800.00"
"2201040","Дослідження, наукові та науково-технічні розробки, виконання робіт за державними цільовими програмами та державним замовленням, виконання міжнародних наукових та науково-технічних програм і проектів вищими навчальними закладами та науковими установами, підготовка наукових кадрів, фінансова підтримка наукової інфраструктури та наукових об'єктів, що становлять національне надбання",333162800,7002300,,,326160500,167145300,2845300,,,164300000,"500,308,100.00"
"2201080","Державні премії, стипендії та гранти в галузі освіти, науки і техніки, стипендії переможцям міжнародних конкурсів",19228800,19228800,184900,,,,,,,,"19,228,800.00"
"2201100","Надання загальної та поглибленої освіти з фізики і математики, фізкультури і спорту загальноосвітніми спеціалізованими школами-інтернатами, надання освіти у загальноосвітніх школах соціальної реабілітації",168382200,168382200,76850100,26705000,,5983900,4423900,208400,760800,1560000,"174,366,100.00"
"2201120","Надання позашкільної освіти державними позашкільними навчальними закладами, заходи з позашкільної роботи, оздоровлення та відпочинку дітей",36880400,36880400,24662000,3056100,,8557500,7512500,1412100,970400,1045000,"45,437,900.00"
"2201130","Підготовка робітничих кадрів у професійно-технічних навчальних закладах, професійно-технічних навчальних закладах соціальної реабілітації та адаптації, інших навчальних закладах, підготовка молодших спеціалістів у вищих професійно-технічних навчальних закладах, центрах  професійно-технічної освіти, їх методичне забезпечення",1326434500,1326434500,657232200,147482100,,158524200,141308900,43677200,15777900,17215300,"1,484,958,700.00"
"2201150",Підготовка кадрів вищими навчальними закладами І і ІІ рівнів акредитації та забезпечення діяльності їх баз практики,3185396600,3185396600,,,,839305700,790417700,,,48888000,"4,024,702,300.00"
"2201160",Підготовка кадрів вищими навчальними закладами ІІІ і ІV рівнів акредитації та забезпечення діяльності їх баз практики,10599673200,10599673200,,,,6624730200,5999699600,,,625030600,"17,224,403,400.00"
"2201170",Здійснення методичного та матеріально-технічного забезпечення діяльності навчальних закладів ,489418800,87709900,23910600,1018500,401708900,2506600,2506600,722400,405000,,"491,925,400.00"
"2201180","Проведення всеукраїнських та міжнародних олімпіад у сфері освіти, всеукраїнського конкурсу ""Учитель року""",8000000,8000000,,,,,,,,,"8,000,000.00"
"2201200","Пільговий проїзд студентів вищих навчальних закладів і учнів професійно-технічних училищ у залізничному, автомобільному та водному транспорті",38000000,38000000,,,,,,,,,"38,000,000.00"
"2201220","Надання одноразової адресної допомоги молодим працівникам, які закінчили навчальні заклади державної і комунальної форми власності у поточному році, уклали трудові договори на строк не менш як три роки із закладами, підприємствами, установами та організаціями державної і комунальної форми власності, що розташовані в селах і селищах, і працюють на посадах педагогічних, медичних та фармацевтичних працівників",100000000,100000000,,,,,,,,,"100,000,000.00"
"2201250","Навчання, стажування, підвищення кваліфікації студентів, аспірантів, науково-педагогічних та педагогічних працівників за кордоном, підвищення кваліфікації науково-педагогічних працівників, керівних працівників і спеціалістів харчової, переробної промисловості та агропромислового комплексу, медичних та фармацевтичних кадрів",30057600,30057600,9196300,491100,,12551600,11231600,4152900,2021100,1320000,"42,609,200.00"
"2201270",Функціонування музеїв,10118400,10118400,7141100,346700,,1419800,1353800,679100,66000,66000,"11,538,200.00"
"2201280",Підготовка кадрів Київським національним університетом імені Тараса Шевченка,584782200,584782200,,,,326746000,304175900,,,22570100,"911,528,200.00"
"2201290","Дослідження, наукові та науково-технічні розробки, проведення наукових заходів Київським національним університетом імені Тараса Шевченка, фінансова підтримка наукових об'єктів, що становлять національне надбання, амбулаторне медичне обслуговування працівників Кримської астрофізичної обсерваторії",81122500,462200,300700,12500,80660300,22643800,,,,22643800,"103,766,300.00"
"2201310",Фізична і спортивна підготовка учнівської та студентської молоді,54391900,54391900,31339000,5752600,,5088100,3979200,736000,1163000,1108900,"59,480,000.00"
"2201360","Заходи з реалізації Європейської хартії регіональних мов або мов меншин, фінансова підтримка пропаганди української освіти за кордоном",13750000,3750000,,,10000000,,,,,,"13,750,000.00"
"2201440","Забезпечення діяльності Національного центру ""Мала академія наук України""",19765100,19765100,9284100,550000,,,,,,,"19,765,100.00"
"2201470",Здійснення зовнішнього оцінювання та моніторинг якості освіти Українським центром оцінювання якості освіти та його регіональними підрозділами,100432500,100432500,66200300,1351600,,14555600,13942200,5976200,116200,613400,"114,988,100.00"
"2201510","Державна атестація наукових і науково-педагогічних кадрів вищої кваліфікації, ліцензування, атестація та акредитація навчальних закладів, визнання і встановлення еквівалентності документів про освіту, виданих навчальними закладами іноземних держав, проставлення апостиля ",1299400,1299400,540400,,,4333100,4186100,2103000,346000,147000,"5,632,500.00"
"2203000",Державна інспекція навчальних закладів України,4185100,4185100,2838200,189000,,,,,,,"4,185,100.00"
"2203010",Здійснення державного нагляду за діяльністю навчальних закладів,4185100,4185100,2838200,189000,,,,,,,"4,185,100.00"
"2209000","Державне агентство з питань науки, інновацій та інформатизації України",200365800,38753100,14064900,983000,161612700,4122000,276000,135000,5000,3846000,"204,487,800.00"
"2209010","Керівництво та управління у сфері науки, інновацій та інформатизації",11317600,11317600,7884200,412200,,60000,60000,,,,"11,377,600.00"
"2209020","Фінансова підтримка розвитку інфраструктури науково-технічної, інноваційної діяльності та інформатизації, наукової преси, наукових об'єктів, що становлять національне надбання, забезпечення діяльності Державного фонду фундаментальних досліджень",23702500,9535300,6049700,433900,14167200,250000,216000,135000,5000,34000,"23,952,500.00"
"2209030","Національна програма інформатизації, створення електронної інформаційної системи ""Електронний Уряд"", створення автоматизованої системи ""Єдине вікно подання електронної звітності""",18750000,,,,18750000,,,,,,"18,750,000.00"
"2209070","Дослідження, прикладні наукові і науково-технічні розробки, виконання робіт за державними цільовими програмами та державним замовленням",53603100,,,,53603100,3797000,,,,3797000,"57,400,100.00"
"2209080",Виконання зобов'язань України у сфері міжнародного науково-технічного співробітництва,59043500,12973600,131000,136900,46069900,,,,,,"59,043,500.00"
"2209090","Державні премії, стипендії та гранти в галузі науки і техніки",4926600,4926600,,,,,,,,,"4,926,600.00"
"2209120","Дослідження на антарктичній станції ""Академік Вернадський""",24022500,,,,24022500,15000,,,,15000,"24,037,500.00"
"2209160",Формування статутного капіталу Державної інноваційної небанківської фінансово-кредитної установи «Фонд підтримки малого інноваційного бізнесу»,5000000,,,,5000000,,,,,,"5,000,000.00"
"2210000",Міністерство освіти і науки України (загальнодержавні витрати),607000000,607000000,,,,,,,,,"607,000,000.00"
"2211000",Міністерство освіти і науки України (загальнодержавні витрати),607000000,607000000,,,,,,,,,"607,000,000.00"
"2211170",Субвенція з державного бюджету місцевим бюджетам на забезпечення харчуванням (сніданками) учнів 5-11 класів загальноосвітніх навчальних закладів,607000000,607000000,,,,,,,,,"607,000,000.00"
"2300000",Міністерство охорони здоров'я України,8024985100,7132590300,2250295800,294219700,892394800,2058915600,1836749900,71894000,21232900,222165700,"10,083,900,700.00"
"2301000",Апарат Міністерства охорони здоров'я України,6694290300,5802083000,1337687100,242723200,892207300,2047210900,1828017500,70637300,20359300,219193400,"8,741,501,200.00"
"2301010",Керівництво та управління у сфері охорони здоров'я,28475100,28475100,18679400,1345400,,1074300,1074300,,605000,,"29,549,400.00"
"2301020","Дослідження, наукові і науково-технічні розробки, виконання робіт за державними цільовими програмами і державним замовленням, підготовка та підвищення кваліфікації наукових кадрів у сфері охорони здоров'я, фінансова підтримка розвитку наукової інфраструктури та об’єктів, що становлять національне надбання",57207300,,,,57207300,32681600,,,,32681600,"89,888,900.00"
"2301030",Фінансування заходів по забезпеченню реалізації інвестиційного проекту з оснащення закладів охорони здоров’я сучасним високотехнологічним медичним обладнанням,140000000,,,,140000000,,,,,,"140,000,000.00"
"2301070","Підготовка і підвищення кваліфікації медичних та фармацевтичних, наукових та науково-педагогічних кадрів вищими навчальними закладами ІІІ і ІV рівнів акредитації ",772706300,772706300,,,,1571806200,1408487800,,,163318400,"2,344,512,500.00"
"2301080",Підвищення кваліфікації медичних та фармацевтичних кадрів  та підготовка наукових і науково-педагогічних кадрів у сфері охорони здоров'я,149184800,149184800,100465300,3401500,,63117600,59577600,29668700,6644700,3540000,"212,302,400.00"
"2301090",Методичне забезпечення діяльності медичних (фармацевтичних) вищих навчальних закладів та закладів післядипломної освіти,1265000,1265000,928300,,,,,,,,"1,265,000.00"
"2301110","Спеціалізована та високоспеціалізована медична допомога, що надається загальнодержавними закладами охорони здоров'я",1088460000,1088460000,606121300,101497500,,29594400,27789000,10345000,2624400,1805400,"1,118,054,400.00"
"2301120",Підготовка медичних і фармацевтичних кадрів вищими навчальними закладами І і ІІ рівнів акредитації,8023300,8023300,,,,47366600,46044200,,,1322400,"55,389,900.00"
"2301170",Діагностика і лікування захворювань  із впровадженням експериментальних та нових медичних технологій у закладах охорони здоров'я науково-дослідних установ та  вищих навчальних медичних закладах Міністерства охорони здоров'я України,680676100,610676100,272721500,53166300,70000000,20978800,18393900,5575400,1570700,2584900,"701,654,900.00"
"2301180",Санаторне лікування хворих на туберкульоз та дітей і підлітків з соматичними захворюваннями,537939900,537939900,232929200,75216200,,76448600,63498900,10547400,7147600,12949700,"614,388,500.00"
"2301200","Спеціалізована консультативна амбулаторно-поліклінічна та стоматологічна допомога, що надається вищими навчальними закладами, науково-дослідними установами та загальнодержавними закладами охорони здоров'я",102564900,102564900,68589300,5228200,,19124800,18512800,9695900,886600,612000,"121,689,700.00"
"2301280","Виконання боргових зобов'язань за кредитами, залученими ДП ""Укрмедпостач"" під державні гарантії, для реалізації інвестиційного проекту, оплата податкових зобов’язань (з урахуванням штрафних санкцій), що виникли в рамках реалізації інвестиційного проекту",172771500,172771500,,,,,,,,,"172,771,500.00"
"2301350",Організація і регулювання діяльності установ та окремі заходи у системі охорони здоров'я,135555900,135555900,24482100,1925900,,10540700,10501700,4634600,715300,39000,"146,096,600.00"
"2301360",Лікування громадян України за кордоном,51948900,51948900,,,,,,,,,"51,948,900.00"
"2301380",Розвиток служби екстреної медичної допомоги (придбання медичного автотранспорту) для закладів охорони здоров’я України,625000000,,,,625000000,,,,,,"625,000,000.00"
"2301400",Забезпечення медичних заходів окремих державних програм та комплексних заходів програмного характеру,2118062800,2118062800,,,,173261100,173261100,,,,"2,291,323,900.00"
"2301410","Функціонування Національної наукової медичної бібліотеки, збереження та популяризація історії медицини",18448500,18448500,12770700,942200,,1216200,876200,170300,165000,340000,"19,664,700.00"
"2301510",Заходи із реабілітації хворих на дитячий церебральний параліч у Міжнародній клініці відновного лікування ,6000000,6000000,,,,,,,,,"6,000,000.00"
"2302000",Державна служба України з лікарських засобів,63799300,63799300,32449200,2245300,,,,,,,"63,799,300.00"
"2302010",Керівництво та управління у сфері лікарських засобів,63799300,63799300,32449200,2245300,,,,,,,"63,799,300.00"
"2304000",Державна санітарно-епідеміологічна служба України,1263675500,1263488000,877951900,49146100,187500,5304700,5266100,619100,873600,38600,"1,268,980,200.00"
"2304010",Керівництво та управління у сфері санітарно-епідеміологічної служби,357856700,357856700,257046300,6561600,,,,,,,"357,856,700.00"
"2304020",Діяльність установ Державної санітарно-епідеміологічної служби та заходи по боротьбі з епідеміями,905818800,905631300,620905600,42584500,187500,5304700,5266100,619100,873600,38600,"911,123,500.00"
"2305000",Державна служба України з питань протидії ВІЛ-інфекції/СНІДу та інших соціально небезпечних захворювань,3220000,3220000,2207600,105100,,6400000,3466300,637600,,2933700,"9,620,000.00"
"2305010",Керівництво та управління у сфері протидії ВІЛ-інфекції/СНІДу та інших соціально небезпечних захворювань,3220000,3220000,2207600,105100,,,,,,,"3,220,000.00"
"2305020",Удосконалення заходів протидіі ВІЛ-інфекції/СНІДу та інших соціально-небезпечних захворювань в Україні,,,,,,6400000,3466300,637600,,2933700,"6,400,000.00"
"2310000",Міністерство охорони здоров'я України (загальнодержавні витрати),788751400,718751400,,,70000000,,,,,,"788,751,400.00"
"2311000",Міністерство охорони здоров'я України (загальнодержавні витрати),788751400,718751400,,,70000000,,,,,,"788,751,400.00"
"2311160",Субвенція з державного бюджету місцевим бюджетам на придбання витратних матеріалів для закладів охорони здоров'я та лікарських засобів для інгаляційної анестезії,200000000,200000000,,,,,,,,,"200,000,000.00"
"2311190","Субвенція з державного бюджету обласному бюджету Донецької області на будівництво ПЕТ-КТ центру, капітальний ремонт і реконструкцію лікарняних споруд та закупівлю високовартісного медичного обладнання для Донецького обласного клінічного територіального медичного об'єднання",70000000,,,,70000000,,,,,,"70,000,000.00"
"2311300",Субвенція з державного бюджету місцевим бюджетам на придбання медикаментів та виробів медичного призначення для забезпечення швидкої медичної допомоги,323115100,323115100,,,,,,,,,"323,115,100.00"
"2311350",Субвенція з державного бюджету місцевим бюджетам на часткове відшкодування вартості лікарських засобів для лікування осіб з гіпертонічною хворобою,191636300,191636300,,,,,,,,,"191,636,300.00"
"2311370",Субвенція з державного бюджету міському бюджету міста Києва на забезпечення функціонування Центру ядерної медицини Київського міського клінічного онкологічного центру ,4000000,4000000,,,,,,,,,"4,000,000.00"
"2400000",Міністерство екології та природних ресурсів України,2424571300,2244988400,958729300,325192500,179582900,4592178000,1062083500,56638800,371987800,3530094500,"7,016,749,300.00"
"2401000",Апарат Міністерства екології та природних ресурсів України,181598900,170629600,117601900,2344900,10969300,2877717800,35834100,7460000,2424500,2841883700,"3,059,316,700.00"
"2401010",Загальне керівництво та управління у сфері екології та природних ресурсів,22217000,22216500,15779800,331700,500,17335800,16908700,2000000,1683300,427100,"39,552,800.00"
"2401040","Прикладні наукові та науково-технічні розробки, виконання робіт за державними цільовими програмами і державним замовленням у сфері природоохоронної діяльності, фінансова підтримка підготовки наукових кадрів",5866100,,,,5866100,1400000,,,,1400000,"7,266,100.00"
"2401090","Підвищення кваліфікації та перепідготовка у сфері екології та природних ресурсів, підготовка наукових та науково-педагогічних кадрів",9811000,9811000,7084100,16900,,7231200,5406200,2770000,430000,1825000,"17,042,200.00"
"2401270",Здійснення природоохоронних заходів,143704800,138602100,94738000,1996300,5102700,652417500,13519200,2690000,311200,638898300,"796,122,300.00"
"2401480",Фінансове забезпечення цільових проектів екологічної модернізації підприємств,,,,,,1239333300,,,,1239333300,"1,239,333,300.00"
"2401490","Компенсація витрат, пов'язаних з утилізацією транспортних засобів",,,,,,960000000,,,,960000000,"960,000,000.00"
"2404000",Державна служба геології та надр України,160486900,11145700,8098300,34400,149341200,24500000,18100000,,400000,6400000,"184,986,900.00"
"2404010",Керівництво та управління у сфері геологічного вивчення та використання надр,11145700,11145700,8098300,34400,,24500000,18100000,,400000,6400000,"35,645,700.00"
"2404020",Розвиток мінерально-сировинної бази,149341200,,,,149341200,,,,,,"149,341,200.00"
"2405000",Державна екологічна інспекція України,149939100,149939100,103126700,4280500,,40000000,14000000,,,26000000,"189,939,100.00"
"2405010",Керівництво та управління у сфері екологічного контролю,149939100,149939100,103126700,4280500,,,,,,,"149,939,100.00"
"2405020",Зміцнення матеріально-технічної бази і методологічне забезпечення Державної екологічної інспекції України та її територіальних органів,,,,,,40000000,14000000,,,26000000,"40,000,000.00"
"2406000",Національна комісія з радіаційного захисту населення України,723900,723900,502700,19700,,,,,,,"723,900.00"
"2406010",Керівництво та управління у сфері радіаційного захисту населення,723900,723900,502700,19700,,,,,,,"723,900.00"
"2407000",Державне агентство водних ресурсів України,1514726700,1514407300,723075600,318318800,319400,991760200,622113400,49178800,369163300,369646800,"2,506,486,900.00"
"2407010",Керівництво та управління у сфері водного господарства,11171700,11171700,7854700,206600,,,,,,,"11,171,700.00"
"2407020","Прикладні наукові та науково-технічні розробки, виконання робіт за державним замовленням у сфері розвитку водного господарства",255300,,,,255300,,,,,,"255,300.00"
"2407040",Підвищення кваліфікації кадрів у сфері водного господарства,2790700,2790700,1916800,186700,,1259700,1256700,427000,322400,3000,"4,050,400.00"
"2407050",Експлуатація державного водогосподарського комплексу та управління водними ресурсами,1291067900,1291003800,713304100,317925500,64100,643093100,576856700,48751800,324840900,66236400,"1,934,161,000.00"
"2407070",Захист від шкідливої дії вод сільських населених пунктів та сільськогосподарських угідь,,,,,,87900000,,,,87900000,"87,900,000.00"
"2407080",Комплексний протипаводковий захист в басейні р. Тиса у Закарпатській області,,,,,,35507400,,,,35507400,"35,507,400.00"
"2407130","Виконання боргових зобов'язань за кредитом, залученим ДП ""Львівська обласна дирекція з протипаводкового захисту"" під державну гарантію",209441100,209441100,,,,,,,,,"209,441,100.00"
"2407140",Здійснення заходів із заповнення водою водосховищ та інших водних об'єктів  Автономної Республіки Крим,,,,,,44000000,44000000,,44000000,,"44,000,000.00"
"2407150","Покращення гідрологічного режиму та санітарного стану річок, будівництво та реконструкція берегоукріплювальних і гідротехнічних споруд у басейні р. Сіверський Донець",,,,,,180000000,,,,180000000,"180,000,000.00"
"2408000",Державне агентство України з управління зоною відчуження,417095800,398142800,6324100,194200,18953000,658200000,372036000,,,286164000,"1,075,295,800.00"
"2408010",Керівництво та управління діяльністю у зоні відчуження,5958700,5958700,4250400,138600,,,,,,,"5,958,700.00"
"2408040","Внески України до Чорнобильського фонду ""Укриття"" та до рахунку ядерної безпеки ЄБРР",50084000,50084000,,,,,,,,,"50,084,000.00"
"2408070","Радіологічний захист населення та екологічне оздоровлення території, що зазнала радіоактивного забруднення",2152700,,,,2152700,,,,,,"2,152,700.00"
"2408080",Наукове забезпечення робіт та інформаційні системи щодо ліквідації наслідків Чорнобильської катастрофи,3531900,2928100,2073700,55600,603800,,,,,,"3,531,900.00"
"2408090","Виконання робіт у сфері поводження з радіоактивними відходами неядерного циклу, будівництво пускового комплексу ""Вектор"" та експлуатація його об'єктів",3924000,3924000,,,,60176600,49976600,,,10200000,"64,100,600.00"
"2408110",Підтримка екологічно безпечного стану у зонах відчуження і безумовного (обов'язкового) відселення,16196500,,,,16196500,205000000,,,,205000000,"221,196,500.00"
"2408120","Підтримка у безпечному стані енергоблоків та об'єкта ""Укриття"" та заходи щодо підготовки до зняття з експлуатації Чорнобильської АЕС",335248000,335248000,,,,393023400,322059400,,,70964000,"728,271,400.00"
"2500000",Міністерство соціальної політики України,92795862100,92428574700,147659100,29913200,367287400,200274900,101352400,35097700,11872100,98922500,"92,996,137,000.00"
"2501000",Апарат Міністерства соціальної політики України,4488038600,4120751200,48004100,5051400,367287400,7297800,6648000,44200,1767500,649800,"4,495,336,400.00"
"2501010",Керівництво та управління у сфері соціальної політики,61550400,61550400,41753900,2208600,,3874300,3874300,,1736700,,"65,424,700.00"
"2501040","Прикладні наукові та науково-технічні розробки, підготовка наукових кадрів у сфері соціальної політики",14763800,3900,,,14759900,649800,,,,649800,"15,413,600.00"
"2501060","Підвищення кваліфікації працівників органів соціального захисту та соціальна адаптація військовослужбовців, звільнених у запас або у відставку",1635700,1635700,826600,194000,,105500,105500,44200,16800,,"1,741,200.00"
"2501070","Спеціалізована протезно-ортопедична та медично-реабілітаційна допомога інвалідам у клініці Науково-дослідного інституту протезування, протезобудування та відновлення працездатності",11529800,11529800,5423600,2648800,,55000,55000,,14000,,"11,584,800.00"
"2501090","Створення і програмно-технічне забезпечення системи інформаційно-аналітичної підтримки, інформаційно-методичне забезпечення та виготовлення бланків посвідчень і нагрудних знаків для системи соціального захисту",1416900,1416900,,,,,,,,,"1,416,900.00"
"2501100","Забезпечення житлом інвалідів війни, воїнів-інтернаціоналістів,  громадян, які постраждали внаслідок Чорнобильської катастрофи, інвалідів по зору та слуху, військовослужбовців, звільнених у запас або у відставку, для відселення їх із закритих та віддалених від населених пунктів військових гарнізонів",300000000,,,,300000000,,,,,,"300,000,000.00"
"2501120","Розселення та облаштування депортованих кримських татар та осіб інших національностей, які були  депортовані з території України",5846400,5846400,,,,,,,,,"5,846,400.00"
"2501130","Одноразові виплати жінкам, яким присвоєно почесне звання України ""Мати-героїня"", інвалідам і непрацюючим малозабезпеченим особам та особам, які постраждали від торгівлі людьми",378748400,378748400,,,,,,,,,"378,748,400.00"
"2501150",Щорічна разова грошова допомога ветеранам війни та жертвам нацистських переслідувань,819011600,819011600,,,,,,,,,"819,011,600.00"
"2501160",Довічні державні стипендії ,4219200,4219200,,,,,,,,,"4,219,200.00"
"2501200","Соціальний захист громадян, які постраждали внаслідок Чорнобильської катастрофи",2623153500,2623153500,,,,,,,,,"2,623,153,500.00"
"2501390",Заходи із реабілітації дітей з дитячим церебральним паралічем ,49475000,675000,,,48800000,,,,,,"49,475,000.00"
"2501420",Надання роботодавцям компенсації для забезпечення молоді першим робочим місцем,22216300,22216300,,,,,,,,,"22,216,300.00"
"2501440",Реалізація державної політики з питань сім'ї та дітей,5316200,5316200,,,,,,,,,"5,316,200.00"
"2501450","Оздоровлення і відпочинок дітей, які потребують особливої уваги та підтримки,  в дитячих оздоровчих таборах  МДЦ ""Артек"" і ДЦ ""Молода Гвардія""",134187900,134187900,,,,,,,,,"134,187,900.00"
"2501460","Комплексне медико-санітарне забезпечення та лікування онкологічних захворювань із застосуванням високовартісних медичних технологій громадян, які постраждали внаслідок Чорнобильської катастрофи",46167500,42440000,,,3727500,,,,,,"46,167,500.00"
"2501590","Компенсація роботодавцю частини фактичних витрат, пов’язаних зі сплатою єдиного внеску на загальнообов’язкове державне соціальне страхування",8800000,8800000,,,,,,,,,"8,800,000.00"
"2501630",Вдосконалення системи соціальної допомоги,,,,,,2613200,2613200,,,,"2,613,200.00"
"2503000",Державна інспекція України з питань праці,48761500,48761500,34639300,883500,,,,,,,"48,761,500.00"
"2503010",Керівництво та управління у сфері нагляду за додержанням законодавства про працю,48761500,48761500,34639300,883500,,,,,,,"48,761,500.00"
"2505000",Державна служба з питань інвалідів та ветеранів України,6876900,6876900,4730600,188800,,,,,,,"6,876,900.00"
"2505010",Керівництво та управління у сфері соціального захисту інвалідів та ветеранів,6876900,6876900,4730600,188800,,,,,,,"6,876,900.00"
"2506000",Пенсійний фонд України,87359929800,87359929800,,,,,,,,,"87,359,929,800.00"
"2506020","Дотація на виплату пенсій, надбавок та підвищень до пенсій, призначених за різними пенсійними програмами",65271535100,65271535100,,,,,,,,,"65,271,535,100.00"
"2506050","Покриття дефіциту коштів Пенсійного фонду України для виплати пенсій, у тому числі покриття витрат, пов’язаних з обслуговуванням боргових зобов’язань",22088394700,22088394700,,,,,,,,,"22,088,394,700.00"
"2507000",Фонд соціального захисту інвалідів,892255300,892255300,60285100,23789500,,192977100,94704400,35053500,10104600,98272700,"1,085,232,400.00"
"2507030","Заходи із соціальної, трудової та професійної реабілітації інвалідів",683277500,683277500,,,,185153300,87132900,33954500,8654900,98020400,"868,430,800.00"
"2507040",Забезпечення діяльності Фонду соціального захисту інвалідів,28420900,28420900,19723000,799900,,35600,35600,,2100,,"28,456,500.00"
"2507050","Фінансова підтримка громадських організацій інвалідів та ветеранів, заходи з відвідування військових поховань і військових пам'ятників та з увічнення Перемоги у Великій Вітчизняній війні 1941 - 1945 років",78784900,78784900,,,,,,,,,"78,784,900.00"
"2507070","Санаторно-курортне лікування ветеранів війни, осіб, на яких поширюється чинність законів України ""Про статус ветеранів війни, гарантії їх соціального захисту"", ""Про жертви нацистських переслідувань"" та інвалідів",101772000,101772000,40562100,22989600,,7788200,7535900,1099000,1447600,252300,"109,560,200.00"
"2510000",Міністерство соціальної політики України (загальнодержавні витрати),610630100,610630100,,,,,,,,,"610,630,100.00"
"2511000",Міністерство соціальної політики України (загальнодержавні витрати),610630100,610630100,,,,,,,,,"610,630,100.00"
"2511110","Субвенція з державного бюджету місцевим бюджетам на виплату державної соціальної допомоги на дітей-сиріт та дітей, позбавлених батьківського піклування, грошового забезпечення батькам-вихователям і прийомним батькам за надання соціальних послуг у дитячих будинках сімейного типу та прийомних сім'ях за принципом ""гроші ходять за дитиною""",610630100,610630100,,,,,,,,,"610,630,100.00"
"2600000",Міністерство промислової політики України,135935600,30839700,14424300,1113800,105095900,100000,45000,,,55000,"136,035,600.00"
"2601000",Апарат Міністерства промислової політики України,135935600,30839700,14424300,1113800,105095900,100000,45000,,,55000,"136,035,600.00"
"2601010",Загальне керівництво та управління у сфері промислової політики,18575400,18575400,12614800,1029900,,,,,,,"18,575,400.00"
"2601050",Функціонування Центральної державної науково-технічної бібліотеки та Державного металургійного музею України,2664300,2664300,1809500,83900,,100000,45000,,,55000,"2,764,300.00"
"2601080",Консервація виробничих потужностей промислових підприємств,9600000,9600000,,,,,,,,,"9,600,000.00"
"2601090","Реструктуризація та ліквідація об'єктів підприємств гірничої хімії і здійснення невідкладних природоохоронних заходів в зоні їх діяльності, а також реструктуризація підприємств з підземного видобутку залізної руди",52395900,,,,52395900,,,,,,"52,395,900.00"
"2601190",Забезпечення життєдіяльності Криворізького гірничо-збагачувального комбінату окислених руд,47700000,,,,47700000,,,,,,"47,700,000.00"
"2601530",Дослідження стану Криворізького залізорудного басейну для запобігання виникненню на його території катастрофи техногенного та природного характеру,5000000,,,,5000000,,,,,,"5,000,000.00"
"2750000","Міністерство регіонального розвитку, будівництва та житлово-комунального господарства України",1571332200,555798800,84524800,7483700,1015533400,667865600,49053100,371800,1000,618812500,"2,239,197,800.00"
"2751000","Апарат Міністерства регіонального розвитку, будівництва та житлово-комунального господарства України",1485259400,469726000,31287000,3498700,1015533400,667865600,49053100,371800,1000,618812500,"2,153,125,000.00"
"2751010","Керівництво та управління у сфері регіонального розвитку, будівництва та житлово-комунального господарства",48882600,48882600,28411600,3017700,,,,,,,"48,882,600.00"
"2751030","Дослідження, наукові і науково-технічні розробки, виконання робіт за державними цільовими програмами і державним замовленням у сфері будівництва та розвитку житлово-комунального господарства, наукові розробки із нормування  та стандартизації у сфері будівництва та житлової політики, дослідження збереження та вивчення видів флори у спеціально створених умовах",12000300,1466900,797300,366100,10533400,80000,80000,40000,1000,,"12,080,300.00"
